dx/h :,0.833333
dy/h :,0.833333
L2normPGauss,L2normPCubic,L2normPWedn
0.0764272,0.0617069,0.0536339

x,y,,PGauss,PCubic,PWedn,,dPGaussX,dPGaussY,,dPCubicX,dPCubicY,,dPWednX,dPWednY,,drhodtGauss,drhodtCubic,drhodtWedn
0.2,0.7,,0.999088,0.999757,1.01795,,0.0382088,2.53857e-15,,-8.39606e-16,1.7833e-15,,-1.55778e-15,1.39298e-15,,-98.8463,-99.0793,-96.385
0.2,0.8,,0.999088,0.999757,1.01795,,0.0382088,4.79457e-18,,4.85723e-17,6.93889e-18,,-6.69603e-16,-5.0307e-17,,-98.8463,-99.0793,-96.385
0.2,0.9,,0.999088,0.999757,1.01795,,0.0382088,-2.65021e-15,,7.14706e-16,-1.97758e-15,,1.35308e-16,-1.2091e-15,,-98.8463,-99.0793,-96.385
0.2,1,,0.999088,0.999757,1.01795,,0.0382088,-5.33524e-15,,6.59195e-16,-7.14706e-15,,-6.07153e-17,-7.55385e-15,,-98.8463,-99.0793,-96.385
0.2,1.1,,0.999088,0.999757,1.01795,,0.0382088,2.25519e-15,,-1.2837e-15,1.7833e-15,,-2.61423e-15,1.39298e-15,,-98.8463,-99.0793,-96.385
0.2,1.2,,0.999088,0.999757,1.01795,,0.0382088,7.46179e-15,,-1.40166e-15,1.00128e-14,,-2.26728e-15,1.26591e-14,,-98.8463,-99.0793,-96.385
0.2,1.3,,0.999088,0.999757,1.01795,,0.0382088,-2.49923e-15,,-5.06539e-16,-5.44703e-15,,-1.17094e-15,-9.76216e-15,,-98.8463,-99.0793,-96.385
0.2,1.4,,0.999088,0.999757,1.01795,,0.0382088,2.50883e-15,,-5.13478e-16,5.46091e-15,,-1.37911e-15,1.01056e-14,,-98.8463,-99.0793,-96.385
0.2,1.5,,0.999088,0.999757,1.01795,,0.0382088,-7.20395e-15,,-1.17961e-16,-9.84629e-15,,-4.77049e-16,-1.26765e-14,,-98.8463,-99.0793,-96.385
0.2,1.6,,0.999088,0.999757,1.01795,,0.0382088,4.80137e-18,,-3.95517e-16,6.93889e-18,,-1.72605e-15,-5.0307e-17,,-98.8463,-99.0793,-96.385
